t,FR,FL,BR,BL,n_FR,n_FL,n_BR,n_BL,t_FL_HAA,t_FL_HFE,t_FL_KFE,t_FR_HAA,t_FR_HFE,t_FR_KFE,t_HL_HAA,t_HL_HFE,t_HL_KFE,t_HR_HAA,t_HR_HFE,t_HR_KFE,tref_FL_HAA,tref_FL_HFE,tref_FL_KFE,tref_FR_HAA,tref_FR_HFE,tref_FR_KFE,tref_HL_HAA,tref_HL_HFE,tref_HL_KFE,tref_HR_HAA,tref_HR_HFE,tref_HR_KFE,x_FR,y_FR,z_FR,x_FL,y_FL,z_FL,x_HR,y_HR,z_HR,x_HL,y_HL,z_HL
0.020552635192871094,-0.2448612601635644,-0.23270086835504128,-0.2450561901032713,-0.2325110622315596,15.3062081061492,15.603803835608472,0.2450561901032713,3.0418186664945437,-3.0,-3.0,3.0,3.0,-3.0,3.0,-3.0,3.0,-3.0,3.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.038,-0.19,-0.147,-0.038,-0.19,0.147,-0.038
0.03624534606933594,0.0,0.0,0.0,0.0,4.210142194202784,4.832707661199845,0.0,2.3704493951871908,-2.290615375009499,-0.9869189492345853,0.817661272227026,2.290560855555423,-0.9869474810514798,0.8177016513315696,-2.2906867459173217,0.9869471156044218,-0.8177004364902869,2.2904888266450505,0.986918583667594,-0.8176600571225245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.038000012982910315,-0.19,-0.147,-0.038000012982910315,-0.19,0.147,-0.038
0.0463871955871582,-0.02349594071063643,-0.014174806448499444,-0.02069392043487915,-0.01700831241115018,0.02349594071063643,1.4626999540363645,10.581892443925062,10.77733318692464,-1.4659481012144728,0.1008397141015549,-2.176611411800344,1.4664109074965177,0.11046688741341848,-2.1956214048198843,-1.4655371568551085,-0.11055437888702802,2.1959666493941405,1.466821084539366,-0.10075219399293944,2.1762658719877033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.0380680582542654,-0.19,-0.147,-0.0380680582542654,-0.19,0.147,-0.038
0.06271743774414062,0.0,0.0,0.0,0.0,0.0,0.9147184747060291,1.3859353447804807,1.6688444938284912,-0.8980134666871729,-0.20519733298996723,-0.2964126548658479,0.899150166747334,-0.19789137979997573,-0.29796027620540455,-0.8982461068198877,0.19783230211711178,0.2982825965216942,0.8989195388336063,0.2052625481447996,0.2961199245984476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.03812584803787654,-0.19,-0.147,-0.03812584803787654,-0.19,0.147,-0.038
0.07730698585510254,-0.16311241474016794,-0.1558773364591409,-0.15875180324273266,-0.16025979239549853,0.16311241474016794,0.4920899755301119,5.349422080575129,5.4249960696179,-0.49898500464029205,0.22503852713764072,-1.0914196193568246,0.5004655780061075,0.2376301555836009,-1.1019313083765359,-0.4995229075043299,-0.23765365350037437,1.102170683204021,0.49993476955575034,-0.2249955252568674,1.0911762256874336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.038187466270279635,-0.19,-0.147,-0.038187466270279635,-0.19,0.147,-0.038
0.08477354049682617,-0.0860060104061098,-0.08264534266019369,-0.08383674203714628,-0.08482502462673272,0.0860060104061098,0.21886696866808208,2.1201645600151093,2.1255296100590857,-0.21825716938243273,0.21223188719257702,-0.4260959843083203,0.21963043183324385,0.22245708149229926,-0.4245140232627649,-0.2194695239134786,-0.22244084263462516,0.4246464191327721,0.21843240026649874,-0.21222963742586387,0.4259943775467874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.03823541437112174,-0.19,-0.147,-0.03823541437112174,-0.19,0.147,-0.038
0.10583686828613281,-0.12412961779885774,-0.12315883358796649,-0.12384843413707737,-0.1234506670681884,0.1242390548422004,0.12315883358796649,2.928807912593025,2.925928672463376,-0.017595681617341583,0.40343861529908054,-0.5828820653822282,0.018883034248520683,0.41356945859657457,-0.581625777245744,-0.0190801286687676,-0.4135309237442746,0.5816871524645619,0.017414944519200656,-0.40344715412823096,0.5828200174578471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.03826719791884038,-0.19,-0.147,-0.03826719791884038,-0.19,0.147,-0.038
0.12406516075134277,-0.0584730552338844,-0.05489178999922566,-0.05470350552109973,-0.058724787545601134,0.15363490252491144,0.05489178999922566,1.4601932586257467,1.5879584607127772,0.12390500015765958,0.4276822729798664,-0.2775922231419039,-0.12316957064138256,0.45157635804431706,-0.3039554779007987,0.12243022376145352,-0.4515141364687696,0.3039274741450879,-0.12462916881068302,-0.42771937915836467,0.27764105526299687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.03838363349231802,-0.19,-0.147,-0.03838363349231802,-0.19,0.147,-0.038
0.14056134223937988,-0.03764250811817314,-0.0439688670654923,-0.04334233948188449,-0.03827228693714471,0.2417499954696602,0.0439688670654923,1.6486204959857509,1.539840553918852,0.22490227696679746,0.5271835916484275,-0.30883752355233796,-0.22319896728979993,0.5371312367436434,-0.28968923881527076,0.22224347374659217,-0.5370600088409556,0.2896541562861139,-0.22583169148152366,-0.5272148926944602,0.3089180360654695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.03843222432009417,-0.19,-0.147,-0.03843222432009417,-0.19,0.147,-0.038
0.14950251579284668,0.0,0.0,0.0,0.0,0.30574548580666727,0.0,0.8895102940584991,0.9060911174723509,0.29398966835554474,0.5455272569319456,-0.14410015513037866,-0.29295849908841043,0.5659464258227485,-0.1575712058734524,0.2918288177504505,-0.5658611607877397,0.15745812658585878,-0.295108125120637,-0.5455632110110324,0.144201108637382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.03849928757081915,-0.19,-0.147,-0.03849928757081915,-0.19,0.147,-0.038
