t,FR,FL,BR,BL,n_FR,n_FL,n_BR,n_BL
<<<<<<< HEAD
0.0061626434326171875,-0.3401278463227787,-0.3527351542176815,-0.34022431950174864,-0.3526360266032564,2.9935418041820263,0.3527351542176815,10.550140512593503,10.12251258753212
0.01270914077758789,-0.21726558248632002,-0.22611061825415085,-0.21720812184751076,-0.22616962045157424,6.162920331064053,5.79366580946166,2.1154164331363834,0.22616962045157424
0.01619100570678711,-0.06163239419482454,-0.0672325817978432,-0.061666289854016135,-0.06719768209198325,1.4705325309860162,0.0672325817978432,3.5053239837221097,3.182772120147642
0.01906895637512207,-0.014995508968116904,-0.018654405011783764,-0.014980190366229142,-0.0186701020580598,2.004661056654321,1.7566175200617515,0.966636128894421,0.0186701020580598
0.02558732032775879,0.0,0.0,0.0,0.0,0.6092321420078468,0.0,1.0922613532910834,0.9066668911892785
0.03134632110595703,0.0,0.0,0.0,0.0,0.734763991664838,0.6601101312890676,0.3226204520221713,0.0
0.034765005111694336,0.0,0.0,0.0,0.0,0.11976762097659696,0.0,0.15746401945200467,0.10239718407817663
0.038880348205566406,0.0,0.0,0.0,0.0,0.41041025276899556,0.4124741000028288,0.0,0.04368293461257296
0.04265999794006348,0.0,0.0,0.0,0.0,0.20567265460685502,0.25904209378645254,0.0,0.1578959825614044
0.05023646354675293,0.0,0.0,0.0,0.0,0.37790888872118145,0.44956642290191257,0.0,0.24409527081564536
0.05449843406677246,0.0,0.0,0.0,0.0,0.3266953968267934,0.44573853338181724,0.0,0.3036658606471023
0.05986380577087402,0.0,0.0,0.0,0.0,0.38262866017270547,0.5154385981712324,0.0,0.34584744559805625
0.0713803768157959,0.0,0.0,0.0,0.0,0.3672818351476802,0.5229248298368184,0.0,0.3726662312593123
0.0756998062133789,0.0,0.0,0.0,0.0,0.38000023278997364,0.543380257203563,0.0,0.3888627636457951
0.08395981788635254,0.0,0.0,0.0,0.0,0.36899271534946776,0.5411149528273254,0.0,0.3962159590514609
0.08855104446411133,0.0,0.0,0.0,0.0,0.36406740662775794,0.5385435142113438,0.0,0.3972641365577422
0.092529296875,0.0,0.0,0.0,0.0,0.35079045414750487,0.526724414632831,0.0,0.39331790061495453
0.10174918174743652,0.0,0.0,0.0,0.0,0.3381992026526365,0.5127578786357684,0.0,0.3857970970576604
0.10580921173095703,0.0,0.0,0.0,0.0,0.3225756745728926,0.49481985085590935,0.0,0.37558685787101825
0.10964608192443848,0.0,0.0,0.0,0.0,0.306759968418976,0.475381406865599,0.0,0.36350730326714775
0.11466789245605469,0.0,0.0,0.0,0.0,0.289960024364003,0.4543533700114253,0.0,0.35012589650083237
0.12404775619506836,0.0,0.0,0.0,0.0,0.2731381825121169,0.43271639507215015,0.0,0.3359234535809582
0.12839746475219727,0.0,0.0,0.0,0.0,0.25622361576533575,0.4106926073663288,0.0,0.32124996297125274
0.1371440887451172,0.0,0.0,0.0,0.0,0.23957997187583077,0.38872577028491934,0.0,0.30638620696563945
0.141465425491333,0.0,0.0,0.0,0.0,0.22326886574209648,0.3670150991334658,0.0,0.2915398565009022
0.1439661979675293,0.0,0.0,0.0,0.0,0.20744162150247408,0.34577789900435,0.0,0.2768707774256216
0.1522843837738037,0.0,0.0,0.0,0.0,0.19215377215862128,0.3251397158237923,0.0,0.26249595644636187
0.1555178165435791,0.0,0.0,0.0,0.0,0.1774687175259942,0.3052062938061737,0.0,0.24850139924132214
0.15939855575561523,0.0,0.0,0.0,0.0,0.16341463364720651,0.2860421348448301,0.0,0.2349474147088902
0.16251611709594727,0.0,0.0,0.0,0.0,0.1500125618380279,0.26769203941924796,0.0,0.22187495661198212
0.17209839820861816,0.0,0.0,0.0,0.0,0.1372681541500043,0.2501795681558796,0.0,0.2093095631128045
0.17999982833862305,0.0,0.0,0.0,0.0,0.12518002391634409,0.2335147838867607,0.0,0.19726503020716724
0.1894054412841797,0.0,0.0,0.0,0.0,0.11373920350320818,0.2176961585275994,0.0,0.18574604751716017
0.1942133903503418,0.0,0.0,0.0,0.0,0.10293213840229987,0.20271407711514555,0.0,0.17475041892948479
