t,FR,FL,BR,BL,n_FR,n_FL,n_BR,n_BL
0.00904226303100586,-0.3401278463227787,-0.3527351542176815,-0.34022431950174864,-0.3526360266032564,2.9935418041820263,0.3527351542176815,10.550140512593503,10.12251258753212
0.01533818244934082,-0.21726558248632002,-0.22611061825415085,-0.21720812184751076,-0.22616962045157424,6.162920331064053,5.79366580946166,2.1154164331363834,0.22616962045157424
0.02001810073852539,-0.06163239419482454,-0.0672325817978432,-0.061666289854016135,-0.06719768209198325,1.4705325309860162,0.0672325817978432,3.5053239837221097,3.182772120147642
0.02206277847290039,-0.014995508968116904,-0.018654405011783764,-0.014980190366229142,-0.0186701020580598,2.004661056654321,1.7566175200617515,0.966636128894421,0.0186701020580598
0.026383161544799805,0.0,0.0,0.0,0.0,0.6092321420078468,0.0,1.0922613532910834,0.9066668911892785
0.030098438262939453,0.0,0.0,0.0,0.0,0.734763991664838,0.6601101312890676,0.3226204520221713,0.0
0.040593862533569336,0.0,0.0,0.0,0.0,0.11976762097659696,0.0,0.15746401945200467,0.10239718407817663
0.04579281806945801,0.0,0.0,0.0,0.0,0.41041025276899556,0.4124741000028288,0.0,0.04368293461257296
0.04920506477355957,0.0,0.0,0.0,0.0,0.20567265460685502,0.25904209378645254,0.0,0.1578959825614044
0.05244326591491699,0.0,0.0,0.0,0.0,0.37790888872118145,0.44956642290191257,0.0,0.24409527081564536
0.05494236946105957,0.0,0.0,0.0,0.0,0.3266953968267934,0.44573853338181724,0.0,0.3036658606471023
0.059793949127197266,0.0,0.0,0.0,0.0,0.38262866017270547,0.5154385981712324,0.0,0.34584744559805625
0.07213687896728516,0.0,0.0,0.0,0.0,0.3672818351476802,0.5229248298368184,0.0,0.3726662312593123
0.07482099533081055,0.0,0.0,0.0,0.0,0.38000023278997364,0.543380257203563,0.0,0.3888627636457951
0.07808756828308105,0.0,0.0,0.0,0.0,0.36899271534946776,0.5411149528273254,0.0,0.3962159590514609
0.0803685188293457,0.0,0.0,0.0,0.0,0.36406740662775794,0.5385435142113438,0.0,0.3972641365577422
0.08251023292541504,0.0,0.0,0.0,0.0,0.35079045414750487,0.526724414632831,0.0,0.39331790061495453
0.08574795722961426,0.0,0.0,0.0,0.0,0.3381992026526365,0.5127578786357684,0.0,0.3857970970576604
0.09003949165344238,0.0,0.0,0.0,0.0,0.3225756745728926,0.49481985085590935,0.0,0.37558685787101825
0.0937645435333252,0.0,0.0,0.0,0.0,0.306759968418976,0.475381406865599,0.0,0.36350730326714775
0.1104271411895752,0.0,0.0,0.0,0.0,0.289960024364003,0.4543533700114253,0.0,0.35012589650083237
0.11982917785644531,0.0,0.0,0.0,0.0,0.2731381825121169,0.43271639507215015,0.0,0.3359234535809582
0.12374591827392578,0.0,0.0,0.0,0.0,0.25622361576533575,0.4106926073663288,0.0,0.32124996297125274
0.13183093070983887,0.0,0.0,0.0,0.0,0.23957997187583077,0.38872577028491934,0.0,0.30638620696563945
0.1439063549041748,0.0,0.0,0.0,0.0,0.22326886574209648,0.3670150991334658,0.0,0.2915398565009022
0.1462993621826172,0.0,0.0,0.0,0.0,0.20744162150247408,0.34577789900435,0.0,0.2768707774256216
0.15354180335998535,0.0,0.0,0.0,0.0,0.19215377215862128,0.3251397158237923,0.0,0.26249595644636187
0.15861058235168457,0.0,0.0,0.0,0.0,0.1774687175259942,0.3052062938061737,0.0,0.24850139924132214
0.162109375,0.0,0.0,0.0,0.0,0.16341463364720651,0.2860421348448301,0.0,0.2349474147088902
0.1670372486114502,0.0,0.0,0.0,0.0,0.1500125618380279,0.26769203941924796,0.0,0.22187495661198212
0.18056821823120117,0.0,0.0,0.0,0.0,0.1372681541500043,0.2501795681558796,0.0,0.2093095631128045
0.18335700035095215,0.0,0.0,0.0,0.0,0.12518002391634409,0.2335147838867607,0.0,0.19726503020716724
0.18734121322631836,0.0,0.0,0.0,0.0,0.11373920350320818,0.2176961585275994,0.0,0.18574604751716017
0.1962137222290039,0.0,0.0,0.0,0.0,0.10293213840229987,0.20271407711514555,0.0,0.17475041892948479
0.20127391815185547,0.0,0.0,0.0,0.0,0.09274144174619596,0.18855269682087267,0.0,0.16427075332516367
0.21231532096862793,0.0,0.0,0.0,0.0,0.0831472413615347,0.17519184042883687,0.0,0.15429583111171316
0.22052383422851562,0.0,0.0,0.0,0.0,0.07412788875734236,0.16260830345103264,0.0,0.14481166567891354
0.2231159210205078,0.0,0.0,0.0,0.0,0.06566066944189886,0.15077696900246168,0.0,0.13580234316756123
0.232835054397583,0.0,0.0,0.0,0.0,0.05772228138711755,0.1396716472610532,0.0,0.12725067493129358
0.24045920372009277,0.0,0.0,0.0,0.0,0.05028923400663804,0.12926574913529337,0.0,0.11913870544043181
0.24608540534973145,0.0,0.0,0.0,0.0,0.043338137693501436,0.11953280417688056,0.0,0.11144810228658773
0.25600290298461914,0.0,0.0,0.0,0.0,0.03684592740061082,0.11044686388802795,0.0,0.1041604540121707
0.2615077495574951,0.0,0.0,0.0,0.0,0.030790025464869687,0.10198281231683504,0.0,0.09725749919240581
0.2734556198120117,0.0,0.0,0.0,0.0,0.025148460849467646,0.09411659568805837,0.0,0.09072129590247235
0.28052616119384766,0.0,0.0,0.0,0.0,0.019899951432471613,0.08682537802141053,0.0,0.0845343417409913
0.29467272758483887,0.0,0.0,0.0,0.0,0.015023959753038144,0.08008763432112438,0.0,0.07867966116344603
0.30089521408081055,0.0,0.0,0.0,0.0,0.010500727150216816,0.07388317660541037,0.0,0.07314086499765729
0.31040453910827637,0.0,0.0,0.0,0.0,0.006311291249650129,0.0681931062508098,0.0,0.06790218835589801
0.31453943252563477,0.0,0.0,0.0,0.0,0.0024374908677955573,0.06299968063792888,0.0,0.06294851183459721
0.3206515312194824,0.0,0.0,0.0,0.0,0.0,0.05827287538268812,0.0011364324072459257,0.0582786095040512
0.33353519439697266,0.0,0.0,0.0,0.0,0.0,0.053845899643549106,0.004430260905908921,0.05402926202903636
0.3455464839935303,0.0,0.0,0.0,0.0,0.0,0.049662496164714964,0.007458215772018038,0.05022734712345321
0.3491342067718506,0.0,0.0,0.0,0.0,0.0,0.04571012573566664,0.010235362449176293,0.046856205586660975
0.3532133102416992,0.0,0.0,0.0,0.0,0.0,0.041976861113305876,0.012776043356137348,0.04389799176607516
0.35588574409484863,0.0,0.0,0.0,0.0,0.0,0.038451366487704836,0.01509390313033711,0.04133296827895122
0.3741419315338135,0.0,0.0,0.0,0.0,0.0,0.035122875186443324,0.01720191489754736,0.039138883047326954
0.38024234771728516,0.0,0.0,0.0,0.0,0.0,0.0319811663298783,0.019112407022621687,0.03729055559897114
0.38869547843933105,0.0,0.0,0.0,0.0,0.0,0.029016540985912234,0.020837089946260018,0.03575979298012134
0.3932173252105713,0.0,0.0,0.0,0.0,0.0,0.026219798241106082,0.02238708278888672,0.03451570857444443
0.4027538299560547,0.0,0.0,0.0,0.0,0.0,0.02358221150281753,0.02377293950279058,0.03352543614200793
0.41657495498657227,0.0,0.0,0.0,0.0,0.0,0.021095505264477957,0.025004674402454283,0.0327551419484256
0.43217015266418457,0.0,0.0,0.0,0.0,0.0,0.01875183250288189,0.02609178695681813,0.03217117341493705
0.44960808753967285,0.0,0.0,0.0,0.0,0.0,0.016543752825442133,0.02704328576531167,0.031741166442694084
