t,FR,FL,BR,BL,n_FR,n_FL,n_BR,n_BL
0.010069608688354492,-0.3401278463227787,-0.3527351542176815,-0.34022431950174864,-0.3526360266032564,2.9935418041820263,0.3527351542176815,10.550140512593503,10.12251258753212
0.015670299530029297,-0.21726558248632002,-0.22611061825415085,-0.21720812184751076,-0.22616962045157424,6.162920331064053,5.79366580946166,2.1154164331363834,0.22616962045157424
0.024219751358032227,-0.06163239419482454,-0.0672325817978432,-0.061666289854016135,-0.06719768209198325,1.4705325309860162,0.0672325817978432,3.5053239837221097,3.182772120147642
0.040082454681396484,-0.014995508968116904,-0.018654405011783764,-0.014980190366229142,-0.0186701020580598,2.004661056654321,1.7566175200617515,0.966636128894421,0.0186701020580598
0.057108163833618164,0.0,0.0,0.0,0.0,0.6092321420078468,0.0,1.0922613532910834,0.9066668911892785
0.08035945892333984,0.0,0.0,0.0,0.0,0.734763991664838,0.6601101312890676,0.3226204520221713,0.0
0.10125231742858887,0.0,0.0,0.0,0.0,0.11976762097659696,0.0,0.15746401945200467,0.10239718407817663
0.1087791919708252,0.0,0.0,0.0,0.0,0.41041025276899556,0.4124741000028288,0.0,0.04368293461257296
0.1185145378112793,0.0,0.0,0.0,0.0,0.20567265460685502,0.25904209378645254,0.0,0.1578959825614044
0.12610220909118652,0.0,0.0,0.0,0.0,0.37790888872118145,0.44956642290191257,0.0,0.24409527081564536
0.1467428207397461,0.0,0.0,0.0,0.0,0.3266953968267934,0.44573853338181724,0.0,0.3036658606471023
0.1514580249786377,0.0,0.0,0.0,0.0,0.38262866017270547,0.5154385981712324,0.0,0.34584744559805625
0.16364026069641113,0.0,0.0,0.0,0.0,0.3672818351476802,0.5229248298368184,0.0,0.3726662312593123
0.17186665534973145,0.0,0.0,0.0,0.0,0.38000023278997364,0.543380257203563,0.0,0.3888627636457951
0.19173908233642578,0.0,0.0,0.0,0.0,0.36899271534946776,0.5411149528273254,0.0,0.3962159590514609
0.21078920364379883,0.0,0.0,0.0,0.0,0.36406740662775794,0.5385435142113438,0.0,0.3972641365577422
0.21380329132080078,0.0,0.0,0.0,0.0,0.35079045414750487,0.526724414632831,0.0,0.39331790061495453
0.22297334671020508,0.0,0.0,0.0,0.0,0.3381992026526365,0.5127578786357684,0.0,0.3857970970576604
0.23480224609375,0.0,0.0,0.0,0.0,0.3225756745728926,0.49481985085590935,0.0,0.37558685787101825
0.23779034614562988,0.0,0.0,0.0,0.0,0.306759968418976,0.475381406865599,0.0,0.36350730326714775
0.2512853145599365,0.0,0.0,0.0,0.0,0.289960024364003,0.4543533700114253,0.0,0.35012589650083237
0.2642550468444824,0.0,0.0,0.0,0.0,0.2731381825121169,0.43271639507215015,0.0,0.3359234535809582
0.26909565925598145,0.0,0.0,0.0,0.0,0.25622361576533575,0.4106926073663288,0.0,0.32124996297125274
0.28098011016845703,0.0,0.0,0.0,0.0,0.23957997187583077,0.38872577028491934,0.0,0.30638620696563945
0.285886287689209,0.0,0.0,0.0,0.0,0.22326886574209648,0.3670150991334658,0.0,0.2915398565009022
0.28919315338134766,0.0,0.0,0.0,0.0,0.20744162150247408,0.34577789900435,0.0,0.2768707774256216
0.295762300491333,0.0,0.0,0.0,0.0,0.19215377215862128,0.3251397158237923,0.0,0.26249595644636187
0.30835676193237305,0.0,0.0,0.0,0.0,0.1774687175259942,0.3052062938061737,0.0,0.24850139924132214
0.31465768814086914,0.0,0.0,0.0,0.0,0.16341463364720651,0.2860421348448301,0.0,0.2349474147088902
0.3232583999633789,0.0,0.0,0.0,0.0,0.1500125618380279,0.26769203941924796,0.0,0.22187495661198212
0.3286924362182617,0.0,0.0,0.0,0.0,0.1372681541500043,0.2501795681558796,0.0,0.2093095631128045
0.344757080078125,0.0,0.0,0.0,0.0,0.12518002391634409,0.2335147838867607,0.0,0.19726503020716724
0.35535717010498047,0.0,0.0,0.0,0.0,0.11373920350320818,0.2176961585275994,0.0,0.18574604751716017
0.36139559745788574,0.0,0.0,0.0,0.0,0.10293213840229987,0.20271407711514555,0.0,0.17475041892948479
0.3780384063720703,0.0,0.0,0.0,0.0,0.09274144174619596,0.18855269682087267,0.0,0.16427075332516367
0.3985106945037842,0.0,0.0,0.0,0.0,0.0831472413615347,0.17519184042883687,0.0,0.15429583111171316
0.40811657905578613,0.0,0.0,0.0,0.0,0.07412788875734236,0.16260830345103264,0.0,0.14481166567891354
0.4161062240600586,0.0,0.0,0.0,0.0,0.06566066944189886,0.15077696900246168,0.0,0.13580234316756123
0.42047762870788574,0.0,0.0,0.0,0.0,0.05772228138711755,0.1396716472610532,0.0,0.12725067493129358
0.4317772388458252,0.0,0.0,0.0,0.0,0.05028923400663804,0.12926574913529337,0.0,0.11913870544043181
0.4402456283569336,0.0,0.0,0.0,0.0,0.043338137693501436,0.11953280417688056,0.0,0.11144810228658773
0.4465959072113037,0.0,0.0,0.0,0.0,0.03684592740061082,0.11044686388802795,0.0,0.1041604540121707
0.4516925811767578,0.0,0.0,0.0,0.0,0.030790025464869687,0.10198281231683504,0.0,0.09725749919240581
0.4588963985443115,0.0,0.0,0.0,0.0,0.025148460849467646,0.09411659568805837,0.0,0.09072129590247235
0.47078657150268555,0.0,0.0,0.0,0.0,0.019899951432471613,0.08682537802141053,0.0,0.0845343417409913
0.47863030433654785,0.0,0.0,0.0,0.0,0.015023959753038144,0.08008763432112438,0.0,0.07867966116344603
0.49092888832092285,0.0,0.0,0.0,0.0,0.010500727150216816,0.07388317660541037,0.0,0.07314086499765729
0.5068013668060303,0.0,0.0,0.0,0.0,0.006311291249650129,0.0681931062508098,0.0,0.06790218835589801
0.5133562088012695,0.0,0.0,0.0,0.0,0.0024374908677955573,0.06299968063792888,0.0,0.06294851183459721
0.5251686573028564,0.0,0.0,0.0,0.0,0.0,0.05827287538268812,0.0011364324072459257,0.0582786095040512
0.5325145721435547,0.0,0.0,0.0,0.0,0.0,0.053845899643549106,0.004430260905908921,0.05402926202903636
0.5399415493011475,0.0,0.0,0.0,0.0,0.0,0.049662496164714964,0.007458215772018038,0.05022734712345321
0.555382251739502,0.0,0.0,0.0,0.0,0.0,0.04571012573566664,0.010235362449176293,0.046856205586660975
0.5620806217193604,0.0,0.0,0.0,0.0,0.0,0.041976861113305876,0.012776043356137348,0.04389799176607516
0.5665085315704346,0.0,0.0,0.0,0.0,0.0,0.038451366487704836,0.01509390313033711,0.04133296827895122
0.5806965827941895,0.0,0.0,0.0,0.0,0.0,0.035122875186443324,0.01720191489754736,0.039138883047326954
0.5844552516937256,0.0,0.0,0.0,0.0,0.0,0.0319811663298783,0.019112407022621687,0.03729055559897114
0.5956578254699707,0.0,0.0,0.0,0.0,0.0,0.029016540985912234,0.020837089946260018,0.03575979298012134
0.6078858375549316,0.0,0.0,0.0,0.0,0.0,0.026219798241106082,0.02238708278888672,0.03451570857444443
0.6125361919403076,0.0,0.0,0.0,0.0,0.0,0.02358221150281753,0.02377293950279058,0.03352543614200793
0.6275594234466553,0.0,0.0,0.0,0.0,0.0,0.021095505264477957,0.025004674402454283,0.0327551419484256
0.636146068572998,0.0,0.0,0.0,0.0,0.0,0.01875183250288189,0.02609178695681813,0.03217117341493705
0.6402037143707275,0.0,0.0,0.0,0.0,0.0,0.016543752825442133,0.02704328576531167,0.031741166442694084
0.6452999114990234,0.0,0.0,0.0,0.0,0.0,0.014464211446442957,0.02786771166762049,0.03143496608796278
0.6598567962646484,0.0,0.0,0.0,0.0,0.0,0.012506519041159934,0.028573159956893898,0.03122527718113705
0.66619873046875,-0.0014294464172780168,-0.0012215938781487187,-0.0014287340389523805,-0.0012223170854038816,0.0014294464172780168,0.010734070957810458,0.02920227335012036,0.031112047069435336
0.6741361618041992,-0.003234195552089589,-0.003042229825502835,-0.003233532827671417,-0.003042902216026961,0.003234195552089589,0.009435533626147942,0.029833158600763982,0.03115144352487681
0.689720869064331,-0.004960569319197352,-0.004783893266627923,-0.004959954466726391,-0.00478451670217025,0.004960569319197352,0.008730146072392237,0.030456931694859815,0.031318719127656346
0.6951286792755127,-0.006611155244567453,-0.006449194289017496,-0.006610586521802575,-0.006449770588041551,0.006611155244567453,0.008655073818829961,0.03106418572465342,0.031584961311542696
0.7108495235443115,-0.008188472190879113,-0.008040673299852606,-0.008187947896561135,-0.008041204236821049,0.008188472190879113,0.009134756512110943,0.03164802661331588,0.03192492266462055
0.7198328971862793,-0.009694971725713451,-0.009560802458107753,-0.00969449020038953,-0.009561289762282607,0.009694971725713451,0.01001623770875746,0.032203552434205834,0.03231709529479599
0.7242438793182373,-0.011133039441900642,-0.011011987052666306,-0.011132599068344986,-0.01101243240803302,0.011133039441900642,0.01114562954661528,0.03272742714024912,0.032743536632810884
0.7279448509216309,-0.012504996238551124,-0.01239656683713775,-0.012504595442496687,-0.01239697188138909,0.012504996238551124,0.012408106724308627,0.03321753706503824,0.03318954709146046
0.7376952171325684,-0.013813099568123505,-0.013716817325196692,-0.013812736818233414,-0.013717183650094748,0.013816770367962746,0.013716817325196692,0.03367423072092252,0.03363837052175323
0.7512145042419434,-0.0150595446562118,-0.01497495105493157,-0.015059218464232017,-0.014975280206049305,0.015119080632484789,0.01497495105493157,0.03411891180506782,0.03405711591983797
0.7558186054229736,-0.016246465696963426,-0.01617311882553361,-0.01624617461784353,-0.01617341230226932,0.016407873169757173,0.01617311882553361,0.03455353699694784,0.03444145387669758
0.7587413787841797,-0.017375937030197578,-0.017313410911528722,-0.01737567966149395,-0.017313670167730263,0.017665991645080512,0.017313410911528722,0.03497272840627449,0.034791821339637936
0.7722187042236328,-0.018449974301448707,-0.01839785825797206,-0.01844974928334426,-0.018398084701899027,0.018883002864556856,0.01839785825797206,0.03537247123535459,0.03510898764024797
0.779116153717041,-0.019470535609261215,-0.01942843365912894,-0.019470341623990424,-0.019428628654370925,0.0200527065814554,0.01942843365912894,0.03574986032591423,0.03539396778215724
0.7927341461181641,-0.020439522640709726,-0.02040705292439409,-0.020439358412104456,-0.020407217790113813,0.02117161364208328,0.02040705292439409,0.03610288752933817,0.03564795395638565
0.8037734031677246,-0.021358781798066707,-0.021335576031378208,-0.021358646090912977,-0.02133571204314479,0.0222380010899936,0.021335576031378208,0.036430265192042184,0.035872261474369616
0.8069460391998291,-0.022230105316676414,-0.022215808269957893,-0.022229996936092164,-0.02221591666056979,0.02325131342771489,0.022215808269957893,0.03673128069776845,0.036068286118593744
0.8110969066619873,-0.023055232376203407,-0.023049501376874268,-0.02305515016675253,-0.02304958333704868,0.024211775050273106,0.023049501376874268,0.03700567721537608,0.03623747055431111
0.8225712776184082,-0.023835850204872014,-0.023838354662477187,-0.023835793050120624,-0.023838411341795568,0.02512013416111316,0.023838354662477187,0.03725355628298883,0.03638127794358967
0.8350796699523926,-36.008557622799714,-22.12044262421652,-36.07105274234105,-21.931110657663083,36.09543356663043,23.028989057522832,36.07105274234105,22.779636822595503
0.838137149810791,-44.602160509521504,-50.45946843716239,-43.57235577318863,-51.58094630782111,46.33907728979,51.80247623131213,43.57235577318863,52.11809159584458
0.840998649597168,-30.861387367580875,-31.21399599706389,-30.325211875330343,-31.765445710622075,34.89347910617594,35.822741941838906,30.325211875330343,32.361290077442106
0.8555586338043213,-27.157964546586282,-27.366136469213288,-26.672598041164004,-27.863516159010047,30.649814983136313,31.32152561723597,26.672598041164004,28.393548125657652
0.8588368892669678,-23.99792858809558,-24.063459326687767,-23.55849703504663,-24.51007764968784,27.092511475536696,27.557616585544757,23.55849703504663,24.98832822097093
0.8640010356903076,-21.38791867989033,-21.354463893679654,-20.986383035064783,-21.760268590847495,24.150192712462783,24.466520378377435,20.986383035064783,22.195553205179902
0.8734786510467529,-19.212686355025404,-19.110789102117128,-18.841572584286453,-19.482932396883648,21.697018346206885,21.90565355810308,18.841572584286453,19.882385713618927
0.8889656066894531,-17.41042242884342,-17.261992852982313,-17.06731004062687,-17.60699380573202,19.658976542234964,19.78993823588606,17.06731004062687,17.976507788331233
0.8920280933380127,-15.888798243541064,-17.14647720038085,-16.999621965103977,-16.030999305364034,17.941636961804136,19.429234799760554,16.999621965103977,16.371727591971574
0.8967418670654297,-14.524727719993594,-15.14842832543911,-15.044232313336968,-14.62489060613565,16.412431168210116,17.45256114968391,15.044232313336968,14.944098786961808
0.9043166637420654,-13.40654593784795,-13.728642674673168,-13.717126614275521,-13.475559216765024,15.143167498781558,15.868381282733584,13.717126614275521,13.776833029889351
0.9203369617462158,-12.465088382074008,-12.794358857940813,-12.719098334871363,-12.51411954437528,14.075722588738055,14.746609877503671,12.719098334871363,12.800287790045049
0.9245095252990723,-11.669131224014713,-11.983269419360168,-11.94750968485796,-11.699571336470088,13.17397945714767,13.80305240006238,11.94750968485796,11.972889534746795
0.931666374206543,-10.990357844585581,-11.277724437981279,-11.256506831682874,-11.007705946544236,12.40583939520046,12.992663348438189,11.256506831682874,11.270212096350438
0.9433958530426025,-10.419029330862898,-10.685766978354474,-10.675456306458534,-10.426972013133192,11.757837933026616,12.311277662242192,10.675456306458534,10.68037262787872
0.9485642910003662,-9.924091451755872,-10.172592943472761,-10.17027617943123,-9.924442028236427,11.199189912026872,11.724029649565026,10.17027617943123,10.170219099609394
0.9557919502258301,-9.502245917605991,-9.734063404631996,-9.737206087873597,-9.49693419141564,10.722566503459555,11.222033300525965,9.737206087873597,9.736264016928585
0.9667088985443115,-9.140774542674766,-9.360852209734537,-9.369206768244227,-9.131044238739324,10.31464300113663,10.794645331050104,9.369206768244227,9.364958746310933
0.9751884937286377,-8.830554626170299,-9.039477014289202,-9.051307952255504,-8.817464082545985,9.965104811048779,10.427744328190235,9.051307952255504,9.0468498002285
