t,FR,FL,BR,BL,n_FR,n_FL,n_BR,n_BL,t_FL_HAA,t_FL_HFE,t_FL_KFE,t_FR_HAA,t_FR_HFE,t_FR_KFE,t_HL_HAA,t_HL_HFE,t_HL_KFE,t_HR_HAA,t_HR_HFE,t_HR_KFE,tref_FL_HAA,tref_FL_HFE,tref_FL_KFE,tref_FR_HAA,tref_FR_HFE,tref_FR_KFE,tref_HL_HAA,tref_HL_HFE,tref_HL_KFE,tref_HR_HAA,tref_HR_HFE,tref_HR_KFE,x_FR,y_FR,z_FR,x_FL,y_FL,z_FL,x_HR,y_HR,z_HR,x_HL,y_HL,z_HL
0.01535797119140625,-0.2448612601635644,-0.23270086835504128,-0.2450561901032713,-0.2325110622315596,15.3062081061492,15.603803835608472,0.2450561901032713,3.0418186664945437,-3.0,-3.0,3.0,3.0,-3.0,3.0,-3.0,3.0,-3.0,3.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.038,-0.19,-0.147,-0.038,-0.19,0.147,-0.038
0.033002614974975586,0.0,0.0,0.0,0.0,4.210142221393783,4.832696882473619,0.0,2.3704496062635694,-2.2906152858649547,-0.9869177227703663,0.8176588288590638,2.290560855555423,-0.9869474810514798,0.8177016513315696,-2.2906867459173217,0.9869471156044218,-0.8177004364902869,2.290488737500506,0.9869173572033745,-0.8176576137545597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.038000003994741634,-0.19,-0.147,-0.038000003994741634,-0.19,0.147,-0.038
0.053533077239990234,-0.023392352293903157,-0.013617293452244189,-0.02013778163303992,-0.01690915000102619,0.023392352293903157,1.4631948250928335,10.565720052138383,10.777298530653459,-1.4660317101255491,0.09920858572808822,-2.1733678908043745,1.4664108686542332,0.11046692645535972,-2.1956214487735544,-1.4655371184654782,-0.11055441833984503,2.195966691387896,1.466904693296763,-0.09912106603589343,2.173022349053341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.03807944648691797,-0.19,-0.147,-0.03807944648691797,-0.19,0.147,-0.038
0.06434202194213867,0.0,0.0,0.0,0.0,0.0,0.915442124284613,1.3675883934221527,1.66841853248749,-0.8980955389899395,-0.2081279978266397,-0.292785707686392,0.899202786189949,-0.19794356532959378,-0.2979010791303227,-0.8982980038742825,0.1978850203281044,0.2982258740459627,0.8990027325263069,0.2081937689818103,0.29249536361145934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.03815792333609265,-0.19,-0.147,-0.03815792333609265,-0.19,0.147,-0.038
0.07768106460571289,-0.16321564588622034,-0.1560058150092998,-0.1588794229215458,-0.16035839749554584,0.16321564588622034,0.4916100715515273,5.371276832818311,5.424867337989306,-0.498874975755472,0.2249408597170801,-1.0959244263559844,0.5005853485994257,0.23754192591385337,-1.1019004588174526,-0.49964097391229334,-0.23756326779801062,1.1021420092265655,0.49982853096022406,-0.22489561993383012,1.0956828851386615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.03821765399864741,-0.19,-0.147,-0.03821765399864741,-0.19,0.147,-0.038
0.09221053123474121,-0.0860766466151417,-0.0829215023214509,-0.08411243144328642,-0.0848926797064958,0.0860766466151417,0.21862762816037615,2.1305027540932726,2.126052097613133,-0.21813644576444097,0.21240614320321471,-0.4282181389524218,0.2196910782191545,0.22244777872991772,-0.4246213002912831,-0.21952968522379102,-0.2224294469148822,0.42475136278522285,0.21831359168155523,-0.21240182774349448,0.4281142442657635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.03825557096104268,-0.19,-0.147,-0.03825557096104268,-0.19,0.147,-0.038
0.10337424278259277,-0.12387311670847329,-0.12120350822100989,-0.12189511949476517,-0.12320991524074502,0.12402528395720694,0.12120350822100989,2.878766317860332,2.9258650526069356,-0.01758624099600166,0.39818427077441165,-0.5728596953229985,0.01891381017776944,0.4135456400802151,-0.5816119799618975,-0.01911118695056528,-0.4135067409048243,0.5816743304956158,0.017405870979629895,-0.3981924552911893,0.5727986053254597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.038316371304275315,-0.19,-0.147,-0.038316371304275315,-0.19,0.147,-0.038
0.12089157104492188,-0.05919132719723559,-0.06092714579354062,-0.06073599281200455,-0.05939784743948381,0.15112070586653098,0.06092714579354062,1.6140651281283471,1.5871116891157968,0.12429162443283541,0.4397525566251739,-0.3086653934342096,-0.12297277372573168,0.45140110995639415,-0.3037868396937409,0.12223579022447206,-0.4513365481185181,0.30376557669573856,-0.12500823375281628,-0.439787169493816,0.3087203587616689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.03836438306679483,-0.19,-0.147,-0.03836438306679483,-0.19,0.147,-0.038
0.13730311393737793,-0.037116488556998985,-0.03876281911744217,-0.03813688132258215,-0.03778158901729686,0.2444102050890202,0.03876281911744217,1.5090527599084815,1.543148918949932,0.22456762482210796,0.5196655183258747,-0.2803057743534283,-0.2235068615832484,0.5375223390804158,-0.2903693160246754,0.22254484055964713,-0.5374508100520439,0.29031155723688196,-0.22551409536154893,-0.5196972418695678,0.2803661719267172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.03843589864788934,-0.19,-0.147,-0.03843589864788934,-0.19,0.147,-0.038
0.15197443962097168,0.0,0.0,0.0,0.0,0.303951445548951,0.0,0.972620836450302,0.9016883531876665,0.29419289126881243,0.5517400017088872,-0.1616865250513806,-0.292820136447251,0.5655991030494232,-0.15665678942415884,0.291692446083511,-0.5655198305234626,0.15657248914254396,-0.2953053156011952,-0.5517811290819872,0.16181333623499716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.038496596715725334,-0.19,-0.147,-0.038496596715725334,-0.19,0.147,-0.038
0.16133475303649902,0.0,0.0,0.0,0.0,0.348847991861371,0.0,0.7655312345148142,0.6991254631038508,0.3411165457760103,0.5825712359654043,-0.11012656406570676,-0.3398046494995143,0.5991302677626726,-0.11311993383826469,0.33869443564028323,-0.5990496512726387,0.11301803089927498,-0.34222094708141815,-0.5826016148139541,0.1102345606365116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.038558807848069365,-0.19,-0.147,-0.038558807848069365,-0.19,0.147,-0.038
0.17437195777893066,0.0,0.0,0.0,0.0,0.3733610803799102,0.0,0.557520701006179,0.35274532280625315,0.37132796431930615,0.5973060122779212,-0.05334203926911529,-0.36974138969911063,0.6075360203630793,-0.04121937967131428,0.3687272187302526,-0.6074593529428383,0.04112619668756334,-0.3723438844823644,-0.5973372261180014,0.05347585189097703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.0385947689835133,-0.19,-0.147,-0.0385947689835133,-0.19,0.147,-0.038
0.18292546272277832,0.0,0.0,0.0,0.0,0.38953897117227265,0.0,0.4186703461141215,0.17490289897185418,0.3887742053340145,0.597209942277918,0.0001920888097846074,-0.38741358238728535,0.6121067634257584,-0.004311000151732802,0.3865806147913615,-0.6120335139350297,0.004211623727417457,-0.3896231792703581,-0.5972309572652077,-9.014973953469507e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.147,-0.038,0.19,0.147,-0.03864870035690694,-0.19,-0.147,-0.03864870035690694,-0.19,0.147,-0.038
